State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Gujarat,2007,11,162,MANGROL,ST,CHAUDHRI RAMANBHAI KANSARABHAI,INC,51458,2,40.42,2,CHAUDHARI RAMANBHAI KANSARABHAI,0,3.3
Gujarat,2007,11,162,MANGROL,ST,HEMANTBHAI FATIYABHAI VASAVA,JD(U),3633,4,2.85,3,BHAGAT ANILBHAI CHHITUBHAI,-1,-9.79
Gujarat,2007,11,162,MANGROL,ST,VASAVA CHHANABHAI KIKABHAI,BSP,2134,5,1.68,,,,1.68
Gujarat,2007,11,163,SONGADH,ST,VASAVA PRABUBHAI NAGARBHAI,INC,60704,1,54.12,1,VASAVA NAGARBHAI DIVELIYABHAI,0,13.08
Gujarat,2007,11,163,SONGADH,ST,CHAUDHRI VIJAYBHAI NASVANBHAI,BJP,19683,2,17.55,2,CHAUDHARI HARSADBHAI RAMJIBHAI,0,-1.87
Gujarat,2007,11,163,SONGADH,ST,CHAUDHARI KAMLESHBHAI PRABUBHAI,JD(U),10037,4,8.95,3,CHAUDHARI KAMLESHBHAI PRABHUBHAI,-1,-3
Gujarat,2007,11,163,SONGADH,ST,GAMIT GOVINDBHAI CHIMANBHAI,CPI,4236,5,3.78,,,,3.78
Gujarat,2007,11,163,SONGADH,ST,GAMIT MOGIYABHAI CHHELIYABHAI,BSP,1196,7,1.07,,,,1.07
Gujarat,2007,11,164,VYARA,ST,GAMIT PUNABHAI DHEDABHAI,INC,63535,1,53.23,1,CHAUDHARY TUSHARBHAI AMARSINHBHAI,0,3.15
Gujarat,2007,11,164,VYARA,ST,GAMIT PRATAPBHAI BABUBHAI,BJP,46063,2,38.59,3,CHAUDHARI SHARDABEN RAMESHBHAI,1,25.44
Gujarat,2007,11,164,VYARA,ST,DR.MOHANBHAI GAMIT,BSP,1337,5,1.12,,,,1.12
Gujarat,2007,11,164,VYARA,ST,GAMIT NARESHBHAI GULABHAI,JD(U),806,6,0.68,,,,0.68
Gujarat,2007,11,164,VYARA,ST,GAMIT BILUBEN CHEMTIYABHAI,ABCD(A),607,7,0.51,,,,0.51
