State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Jharkhand,2014,3,NOTA,81,13868225,13868225,81,0,0,0.0,0,1.69,1.69,51,
Jharkhand,2014,3,NSAM,81,13868225,1739041,9,1,8,11.11111111111111,1.23,0.49,3.92,11,NAVJAWAN SANGHARSH MORCHA
Jharkhand,2014,3,NYP,81,13868225,176687,1,0,1,0.0,0,0.01,0.81,52,
Jharkhand,2014,3,PMS,81,13868225,1392840,8,0,8,0.0,0,0.05,0.52,53,
Jharkhand,2014,3,RADP,81,13868225,579319,4,0,4,0.0,0,0.06,1.34,54,
Jharkhand,2014,3,RAJPA,81,13868225,239845,2,0,2,0.0,0,0.02,1.08,55,
Jharkhand,2014,3,RAJSP,81,13868225,168237,1,0,1,0.0,0,0,0.41,56,
Jharkhand,2014,3,RGD,81,13868225,432529,2,0,2,0.0,0,0.01,0.46,57,
Jharkhand,2014,3,RJD,81,13868225,3421029,19,0,12,0.0,0,3.13,12.67,58,RASHTRIYA JANATA DAL
Jharkhand,2014,3,RKSP,81,13868225,192177,1,0,1,0.0,0,0.02,1.1,59,
Jharkhand,2014,3,RMKPP,81,13868225,211904,1,0,1,0.0,0,0.02,1.59,60,
Jharkhand,2014,3,RPI,81,13868225,127460,1,0,1,0.0,0,0.01,0.61,61,
Jharkhand,2014,3,RSP,81,13868225,156222,1,0,1,0.0,0,0,0.35,62,
Jharkhand,2014,3,SAP,81,13868225,2864687,15,0,15,0.0,0,0.1,0.48,63,
Jharkhand,2014,3,SHS,81,13868225,510317,3,0,3,0.0,0,0.03,0.87,64,
Jharkhand,2014,3,SP,81,13868225,8095653,46,0,46,0.0,0,0.79,1.36,65,
Jharkhand,2014,3,SP(I),81,13868225,148737,1,0,1,0.0,0,0,0.12,66,
Jharkhand,2014,3,SSD,81,13868225,325978,2,0,2,0.0,0,0.02,0.82,67,
Jharkhand,2014,3,SUCI,81,13868225,1720134,9,0,9,0.0,0,0.07,0.57,68,
Jharkhand,2014,3,SVKP,81,13868225,408276,2,0,2,0.0,0,0.01,0.32,69,
Jharkhand,2014,3,SWRP,81,13868225,197934,1,0,1,0.0,0,0,0.32,70,
Jharkhand,2009,2,ABHM,81,10279009,82127,1,0,1,0.0,0,0.01,1.14,15,
Jharkhand,2009,2,ABMSD,81,10279009,518946,4,0,4,0.0,0,0.05,1.08,16,
Jharkhand,2009,2,AHNP,81,10279009,141662,1,0,1,0.0,0,0.01,0.48,17,
Jharkhand,2009,2,AIFB,81,10279009,1541846,11,0,11,0.0,0,0.27,1.8,18,ALL INDIA FORWARD BLOC
Jharkhand,2009,2,AITC,81,10279009,5018157,39,0,39,0.0,0,0.93,1.9,19,
Jharkhand,2009,2,AJBP,81,10279009,97147,1,0,1,0.0,0,0.01,1.5,20,
Jharkhand,2009,2,AJSUP,81,10279009,6967576,54,5,45,9.25925925925926,6.17,5.12,7.55,5,AJSU PARTY
Jharkhand,2009,2,AMB,81,10279009,1040218,7,0,7,0.0,0,0.06,0.55,21,
Jharkhand,2009,2,ANC,81,10279009,234399,2,0,2,0.0,0,0.01,0.41,22,
Jharkhand,2009,2,BJJD,81,10279009,84825,1,0,1,0.0,0,0.01,1.1,23,
Jharkhand,2009,2,BJP,81,10279009,8486810,67,18,12,26.865671641791046,22.22,20.18,24.44,1,BHARATIYA JANATA PARTY
Jharkhand,2009,2,BRSP,81,10279009,984022,7,0,7,0.0,0,0.04,0.45,24,
Jharkhand,2009,2,BSA,81,10279009,1444666,10,0,10,0.0,0,0.1,0.69,25,
Jharkhand,2009,2,BSP,81,10279009,9843511,78,0,76,0.0,0,2.44,2.55,26,BAHUJAN SAMAJ PARTY
Jharkhand,2009,2,CPI,81,10279009,1102689,8,0,8,0.0,0,0.86,7.97,27,COMMUNIST PARTY OF INDIA
Jharkhand,2009,2,CPI(ML)(L),81,10279009,4168822,33,1,30,3.0303030303030303,1.23,2.35,5.79,9,COMMUNIST PARTY OF INDIA (MARXIST-LENINIST) (LIBERATION)
Jharkhand,2009,2,CPM,81,10279009,1282854,10,0,10,0.0,0,0.46,3.71,28,
Jharkhand,2009,2,GGP,81,10279009,215838,2,0,2,0.0,0,0.1,4.85,29,
Jharkhand,2009,2,IJP,81,10279009,337067,3,0,3,0.0,0,0.03,0.78,30,
Jharkhand,2009,2,INC,81,10279009,7752771,61,14,22,22.950819672131146,17.28,16.16,21.42,3,INDIAN NATIONAL CONGRESS
Jharkhand,2009,2,IND,81,10279009,10279009,647,2,642,0.3091190108191654,2.47,10.61,10.61,7,
Jharkhand,2009,2,INNPT,81,10279009,483944,5,0,5,0.0,0,0.05,1.02,31,
Jharkhand,2009,2,IPFB,81,10279009,341114,2,0,2,0.0,0,0.02,0.64,32,
Jharkhand,2009,2,JBSP,81,10279009,1017739,9,1,8,11.11111111111111,1.23,0.91,9.17,10,JAI BHARAT SAMANTA PARTY
Jharkhand,2009,2,JD(S),81,10279009,527126,4,0,4,0.0,0,0.03,0.56,33,
Jharkhand,2009,2,JD(U),81,10279009,1792199,14,2,7,14.285714285714286,2.47,2.78,15.93,8,JANATA DAL (UNITED)
Jharkhand,2009,2,JHJAM,81,10279009,1082332,9,1,8,11.11111111111111,1.23,0.72,6.87,11,JHARKHAND JANADIKHAR MANCH
Jharkhand,2009,2,JHJAP,81,10279009,986796,8,0,8,0.0,0,0.06,0.62,34,
Jharkhand,2009,2,JKKP,81,10279009,370116,3,0,3,0.0,0,0.03,0.8,35,
Jharkhand,2009,2,JKM,81,10279009,420415,3,0,3,0.0,0,0.01,0.34,36,
Jharkhand,2009,2,JKP,81,10279009,5030564,41,1,40,2.4390243902439024,1.23,1.1,2.24,12,JHARKHAND PARTY
Jharkhand,2009,2,JKP(N),81,10279009,548135,4,0,4,0.0,0,0.06,1.11,37,
Jharkhand,2009,2,JKPP,81,10279009,614888,5,0,5,0.0,0,0.04,0.67,38,
Jharkhand,2009,2,JMM,81,10279009,9895776,78,18,46,23.076923076923077,22.22,15.2,15.79,2,JHARKHAND MUKTI MORCHA
Jharkhand,2009,2,JVM,81,10279009,3271009,25,11,2,44.0,13.58,8.99,28.24,4,JHARKHAND VIKAS MORCHA (PRAJATANTRIK)
Jharkhand,2009,2,LJP,81,10279009,1320891,10,0,10,0.0,0,0.25,1.91,39,
Jharkhand,2009,2,LJVM,81,10279009,784004,6,0,6,0.0,0,0.09,1.22,40,
Jharkhand,2009,2,LTSD,81,10279009,2055968,16,0,16,0.0,0,0.42,2.08,41,
Jharkhand,2009,2,MCO,81,10279009,893393,6,1,4,16.666666666666668,1.23,1.09,12.54,13,MARXIST CO-ORDINATION
Jharkhand,2009,2,MMM,81,10279009,146920,1,0,1,0.0,0,0,0.33,42,
Jharkhand,2009,2,MUL,81,10279009,280611,2,0,2,0.0,0,0.01,0.52,43,
Jharkhand,2009,2,NCP,81,10279009,1636672,13,0,13,0.0,0,0.32,2.04,44,NATIONALIST CONGRESS PARTY
Jharkhand,2009,2,NLHP,81,10279009,1028066,7,0,7,0.0,0,0.07,0.66,45,
Jharkhand,2009,2,NSAM,81,10279009,1602037,12,0,11,0.0,0,0.53,3.43,46,NAVJAWAN SANGHARSH MORCHA
Jharkhand,2009,2,PECP,81,10279009,382640,3,0,3,0.0,0,0.01,0.36,47,
Jharkhand,2009,2,PPIS,81,10279009,115975,1,0,1,0.0,0,0,0.32,48,
Jharkhand,2009,2,PTSS,81,10279009,143421,1,0,1,0.0,0,0.01,0.53,49,
Jharkhand,2009,2,RADP,81,10279009,1801226,17,0,17,0.0,0,0.26,1.46,50,
Jharkhand,2009,2,RAKAP,81,10279009,416681,3,1,1,33.333333333333336,1.23,0.7,17.38,14,RASHTRIYA KALYAN PAKSHA
Jharkhand,2009,2,RAPPRP,81,10279009,120167,1,0,1,0.0,0,0.01,0.48,51,
Jharkhand,2009,2,RASD,81,10279009,477555,4,0,4,0.0,0,0.04,0.93,52,
Jharkhand,2009,2,RJD,81,10279009,7105564,56,5,48,8.928571428571429,6.17,5.03,7.28,6,RASHTRIYA JANATA DAL
Jharkhand,2009,2,RKJP,81,10279009,312246,2,0,2,0.0,0,0.05,1.79,53,
Jharkhand,2009,2,RLD,81,10279009,1172907,10,0,10,0.0,0,0.1,0.86,54,
Jharkhand,2009,2,RSP,81,10279009,940269,8,0,8,0.0,0,0.11,1.2,55,
Jharkhand,2009,2,RSWD,81,10279009,146920,1,0,1,0.0,0,0.01,0.36,56,
Jharkhand,2009,2,SAP,81,10279009,1380933,10,0,10,0.0,0,0.07,0.53,57,
Jharkhand,2009,2,SHS,81,10279009,568525,5,0,5,0.0,0,0.05,0.9,58,
Jharkhand,2009,2,SLP(L),81,10279009,334291,2,0,2,0.0,0,0.02,0.49,59,
Jharkhand,2009,2,SP,81,10279009,2514739,19,0,19,0.0,0,0.45,1.85,60,
Jharkhand,2009,2,SSD,81,10279009,199452,1,0,1,0.0,0,0.01,0.59,61,
Jharkhand,2009,2,SVKP,81,10279009,233799,2,0,2,0.0,0,0.01,0.46,62,
Jharkhand,2009,2,UGDP,81,10279009,1686202,14,0,13,0.0,0,0.47,2.86,63,UNITED GOANS DEMOCRATIC PARTY
Jharkhand,2009,2,UNLP,81,10279009,120167,1,0,1,0.0,0,0.01,0.69,64,
Jharkhand,2005,1,ABHM,81,10128820,288784,2,0,2,0.0,0,0,0.14,13,
Jharkhand,2005,1,AD,81,10128820,898900,6,0,6,0.0,0,0.07,0.76,14,
Jharkhand,2005,1,AIFB,81,10128820,1586102,12,2,10,16.666666666666668,2.47,1,6.37,7,ALL INDIA FORWARD BLOC
Jharkhand,2005,1,AIFB(S),81,10128820,222623,1,0,1,0.0,0,0.01,0.61,15,
Jharkhand,2005,1,AITC,81,10128820,2228159,16,0,16,0.0,0,0.19,0.88,16,
Jharkhand,2005,1,AJSU,81,10128820,4959071,40,2,37,5.0,2.47,2.81,5.75,8,ALL JHARKHAND STUDENTS UNION
Jharkhand,2005,1,AMB,81,10128820,297156,2,0,2,0.0,0,0.03,0.92,17,
Jharkhand,2005,1,BJP,81,10128820,7907034,63,30,8,47.61904761904762,37.04,23.57,30.19,1,BHARATIYA JANATA PARTY
Jharkhand,2005,1,BMF,81,10128820,150929,1,0,1,0.0,0,0.01,0.65,18,
Jharkhand,2005,1,BPI,81,10128820,188087,1,0,1,0.0,0,0.01,0.29,19,
Jharkhand,2005,1,BSP,81,10128820,9388450,75,0,73,0.0,0,3.01,3.24,20,BAHUJAN SAMAJ PARTY
Jharkhand,2005,1,CPI,81,10128820,1986023,15,0,11,0.0,0,1.8,9.19,21,COMMUNIST PARTY OF INDIA
Jharkhand,2005,1,CPI(ML)(L),81,10128820,3786960,28,1,24,3.5714285714285716,1.23,2.46,6.58,10,COMMUNIST PARTY OF INDIA (MARXIST-LENINIST) (LIBERATION)
Jharkhand,2005,1,CPM,81,10128820,1769732,13,0,13,0.0,0,0.99,5.68,22,
Jharkhand,2005,1,IJP,81,10128820,751627,5,0,5,0.0,0,0.03,0.43,23,
Jharkhand,2005,1,INC,81,10128820,5367208,41,9,13,21.951219512195124,11.11,12.05,22.74,3,INDIAN NATIONAL CONGRESS
Jharkhand,2005,1,IND,81,10128820,10128820,662,3,649,0.45317220543806647,3.7,15.31,15.31,6,
Jharkhand,2005,1,JD(S),81,10128820,977876,9,0,9,0.0,0,0.11,1.09,24,
Jharkhand,2005,1,JD(U),81,10128820,2221786,18,6,6,33.333333333333336,7.41,4,18.25,5,JANATA DAL (UNITED)
Jharkhand,2005,1,JDP,81,10128820,594081,5,0,5,0.0,0,0.1,1.77,25,
Jharkhand,2005,1,JJJKMC,81,10128820,624815,5,0,5,0.0,0,0.05,0.79,26,
