State_Name,Year,Assembly_No,month,Constituency_No,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Constituency_Type,Electors,N_Cand,Position,Sex,Party,Votes,Elected,Rel,Margin_Percentage,Runner,Runner_Party,Runner_Sex,Nota_Percentage,Last_Party,Last_Elected,Vote_Share_Change_pct,Turnout_Change_pct,Margin_Change_pct,Party_Change
Andhra_Pradesh,2019,17,4,1,ARUKU,74.03,52.32,ST,1451418,10,1,Female,YSRCP,562190,GODDETI. MADHAVI,HINDUISM,20.85,KISHORE CHANDRA DEO,TDP,M,4.46,TRS,GODAM NAGESH,11.12,-1.41,4.47,YSRCP
Andhra_Pradesh,2019,17,4,2,SRIKAKULAM,74.48,46.19,General,1553860,9,1,Male,TDP,534544,KINJARAPU RAM MOHAN NAIDU,HINDUISM,0.57,DUVVADA SRINIVAS,YSRCP,M,2.21,TRS,BALKA SUMAN,-9.13,2.77,-27.91,TDP
Andhra_Pradesh,2019,17,4,3,VIZIANAGARAM,80.98,47.49,General,1503980,14,1,Male,YSRCP,578418,Bellana Chandra Sekhar,HINDUISM,3.94,Ashok Gajapathi Raju Pusapati,TDP,M,2.42,TRS,VINOD KUMAR BOINAPALLY,2.58,8.43,-14.25,YSRCP
Andhra_Pradesh,2019,17,4,4,VISAKHAPATNAM,67.77,35.24,General,1829300,14,1,Male,YSRCP,436906,M V V SATYANARAYANA,HINDUISM,0.36,BHARAT MATHUKUMILLI,TDP,M,1.34,TRS,KALVAKUNTLA KAVITHA,-7.25,-1.33,-15.81,YSRCP
Andhra_Pradesh,2019,17,4,5,ANAKAPALLI,81.41,47.33,General,1521363,10,1,Female,YSRCP,586226,Dr.Beesetti Venkata Satyavathi,HINDUISM,7.2,ADARI ANAND KUMAR,TDP,M,2.82,TRS,B.B. PATIL,0.87,5.66,-6.01,YSRCP
Andhra_Pradesh,2019,17,4,6,KAKINADA,78.95,43.54,General,1563930,15,1,Female,YSRCP,537630,VANGA GEETHAVISWANATH,HINDUISM,2.08,CHALAMALASETTY SUNIL,TDP,M,1.39,TRS,KALVAKUNTLA CHANDRASEKHAR RAO,-11.66,1.42,-31.26,YSRCP
Andhra_Pradesh,2019,17,4,7,AMALAPURAM,84.47,39.42,SC,1459556,10,1,Female,YSRCP,485958,CHINTA ANURADHA,HINDUISM,3.23,GANTI HARISH MADHUR (BALAYOGI),TDP,M,1.34,TDP,CH.MALLA REDDY,7.12,33.56,1.49,YSRCP
Andhra_Pradesh,2019,17,4,8,RAJAHMUNDRY,81.5,46.55,General,1534256,11,1,Male,YSRCP,582024,MARGANI BHARAT,HINDUISM,9.73,MAGANTI ROOPA,TDP,F,1.45,BJP,BANDARU DATTATREYA,2.89,28.5,-15.65,YSRCP
Andhra_Pradesh,2019,17,4,9,NARSAPURAM,81.8,38.14,General,1439691,15,1,Male,YSRCP,449234,KANUMURU RAGHU RAMA KRISHNA RAJU,HINDUISM,2.77,V.V. SIVA RAMA RAJU (KALAVAPUDI SIVA),TDP,M,1.03,AIMIM,ASADUDDIN OWAISI,-14.76,28.52,-18.07,YSRCP
Andhra_Pradesh,2019,17,4,10,ELURU,83.26,50.97,General,1594950,10,1,Male,YSRCP,676809,KOTAGIRI SRIDHAR,HINDUISM,12.5,MAGANTTI VENKATESWARA RAO BABU,TDP,M,1.8,TRS,KONDA VISHWESHWAR REDDY,17.91,23.04,6.95,YSRCP
Andhra_Pradesh,2019,17,4,11,MACHILIPATNAM,84.47,46.03,General,1473347,12,1,Male,YSRCP,572850,BALASHOWRY VALLABHANENI,HINDUISM,4.84,KONAKALLA NARAYANA RAO,TDP,M,1.13,TRS,AP JITHENDER REDDY,13.09,12.94,4.58,YSRCP
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,77.3,45.04,General,1652994,15,1,Male,TDP,575498,KESINENI SRINIVAS (NANI),HINDUISM,0.68,POTLURI.V.PRASAD ( P V P ),YSRCP,M,0.7,INC,YELLAIAH NANDI,7.16,2.23,-0.82,TDP
Andhra_Pradesh,2019,17,4,13,GUNTUR,79.21,43.5,General,1706119,19,1,Male,TDP,587918,Jayadev Galla,HINDUISM,0.31,Modugula Venugopala Reddy,YSRCP,M,0.44,INC,GUTHA SUKHENDER REDDY,3.81,-0.38,-15.93,TDP
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,86.05,51.87,General,1670391,13,1,Male,YSRCP,745557,LAVU SRI KRISHNA DEVARAYALU,HINDUISM,10.71,RAYAPATI SAMBASIVARAO,TDP,M,0.87,TRS,DR. BOORA NARSAIAH GOUD,14.88,4.85,8.19,YSRCP
Andhra_Pradesh,2019,17,4,15,BAPATLA,86.23,47.24,SC,1468671,13,1,Male,YSRCP,598257,NANDIGAM SURESH,HINDUISM,1.27,MALYADRI SRIRAM,TDP,M,1.04,TRS,KADIYAM SRIHARI,-9.09,9.85,-32.15,YSRCP
Andhra_Pradesh,2019,17,4,16,ONGOLE,86.24,55.07,General,1556469,13,1,Male,YSRCP,739202,MAGUNTA SREENIVASULU REDDY,HINDUISM,16.01,SIDDA RAGHAVA RAO,TDP,M,1.55,TRS,PROF. AZMEERA SEETARAM NAIK,26.56,5.19,12.9,YSRCP
Andhra_Pradesh,2019,17,4,17,NANDYAL,81.03,55.49,General,1603220,20,1,Male,YSRCP,720888,POCHA . BRAHMANANDA REDDY,HINDUISM,19.25,MANDRA SIVANANDA REDDY,TDP,M,0.75,YSRCP,PONGULETI  SRINIVASA REDDY,19.81,-1.17,18.22,
Andhra_Pradesh,2019,17,4,18,KURNOOL,75.54,50.95,General,1573009,16,1,Male,YSRCP,605462,AYUSHMAN DOCTOR SANJEEV KUMAR,HINDUISM,12.54,KOTLA JAYA SURYA PRAKASH REDDY,TDP,M,0.65,YSRCP,KOTHAPALLI GEETHA,5.53,4.05,2.49,
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,80.66,51.79,General,1664160,14,1,Male,YSRCP,695208,TALARI RANGAIAH,HINDUISM,10.54,J.C. PAVAN REDDY,TDP,M,1.23,TDP,RAMMOHAN NAIDU KINJARAPU,-1.11,6.24,-1.6,YSRCP
Andhra_Pradesh,2019,17,4,20,HINDUPUR,84.81,52.79,General,1578218,9,1,Male,YSRCP,706602,KURUVA GORANTLA MADHAV,HINDUISM,10.52,KRISTAPPA . NIMMALA,TDP,M,1.3,TDP,ASHOK GAJAPATHI RAJU PUSAPATI,4.9,5,0.98,YSRCP
Andhra_Pradesh,2019,17,4,21,KADAPA,78.22,63.79,General,1570330,15,1,Male,YSRCP,783499,Y.S.Avinash Reddy,HINDUISM,31,Adi Narayana Reddy Chadipirala,TDP,M,1.2,BJP,KAMBHAMPATI HARI BABU,15.07,10.69,23.22,YSRCP
Andhra_Pradesh,2019,17,4,22,NELLORE,76.94,53.13,General,1672845,13,1,Male,YSRCP,683830,Adala Prabhakara Reddy,HINDUISM,11.54,Beeda Masthan Rao,TDP,M,1.33,TDP,MUTTAMSETTI SRINIVASA RAO (AVANTHI),3.62,-4.98,7.37,YSRCP
Andhra_Pradesh,2019,17,4,23,TIRUPATI,79.59,55.03,SC,1650453,12,1,Male,YSRCP,722877,Balli Durga Prasad Rao,HINDUISM,17.39,Panabaka Lakshmi,TDP,F,1.96,TDP,THOTA NARASIMHAM,8.27,2.03,17.08,YSRCP
Andhra_Pradesh,2019,17,4,24,RAJAMPET,79.15,57.35,General,1546938,9,1,Male,YSRCP,702211,P.V.MIDHUN REDDY,HINDUISM,21.91,D A SATHYA PRABHA,TDP,F,1.74,TDP,DR PANDULA RAVINDRA BABU,4.31,-3.4,11.15,YSRCP
Andhra_Pradesh,2019,17,4,25,CHITTOOR,84.23,52.05,SC,1566499,8,1,Male,YSRCP,686792,N. REDDEPPA,HINDUISM,10.4,NARAMALLI SIVA PRASAD,TDP,M,1.56,TDP,MURALI MOHAN MAGANTI,-2.57,3.01,-4.1,YSRCP
Andhra_Pradesh,2014,16,4,1,ADILABAD,75.44,41.2,ST,1386282,8,1,Male,TRS,430847,GODAM NAGESH,HINDUISM,16.38,NARESH,INC,M,1.63,TDP,RATHOD RAMESH,-1.91,-0.9,3.05,TRS
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,71.71,55.32,SC,1425355,17,1,Male,TRS,565496,BALKA SUMAN,HINDUISM,28.48,G. VIVEKANAND,INC,M,0.52,INC,DR.G.VIVEKANAND,20.62,2.99,23.06,TRS
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,72.55,44.91,General,1550810,17,1,Male,TRS,505358,VINOD KUMAR BOINAPALLY,HINDUISM,18.19,PONNAM PRABHAKAR,INC,M,0.51,INC,PONNAM PRABHAKAR,12.77,6.43,13.11,TRS
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,69.1,42.49,General,1496193,16,1,Female,TRS,439307,KALVAKUNTLA KAVITHA,HINDUISM,16.17,MADHU YASKHI GOUD,INC,M,0.7,INC,MADHU YASKHI GOUD,9.16,2.38,9.38,TRS
Andhra_Pradesh,2014,16,4,5,ZAHIRABAD,75.75,46.46,General,1445354,10,1,Male,TRS,508661,B.B. PATIL,HINDUISM,13.21,SURESH KUMAR SHETKAR,INC,M,1.02,INC,SURESH KUMAR SHETKAR,7.56,0.93,11.5,TRS
Andhra_Pradesh,2014,16,4,6,MEDAK,77.53,55.2,General,1536166,13,1,Male,TRS,657492,KALVAKUNTLA CHANDRASEKHAR RAO,HINDUISM,33.34,DR.P. SHRAVAN KUMAR REDDY,INC,M,0.9,TRS,VIJAYA SHANTHI .M,18.53,1.24,32.77,
Andhra_Pradesh,2014,16,4,7,MALKAJGIRI,50.91,32.3,General,3183083,30,1,Male,TDP,523356,CH.MALLA REDDY,HINDUISM,1.74,HANUMANTH RAO MYNAMPALLY,TRS,M,0.54,INC,SARVEY SATHYANARAYANA,0.09,-0.55,-6,TDP
Andhra_Pradesh,2014,16,4,8,SECUNDRABAD,53,43.66,General,1893741,30,1,Male,BJP,438271,BANDARU DATTATREYA,HINDUISM,25.38,M.ANJAN KUMAR YADAV,INC,M,0.65,INC,ANJAN KUMAR YADAV M,4.29,-1.93,5.71,BJP
Andhra_Pradesh,2014,16,4,9,HYDERABAD,53.28,52.9,General,1823217,16,1,Male,AIMIM,513868,ASADUDDIN OWAISI,ISLAM,20.84,DR.BHAGAVANTH RAO,BJP,M,0.52,AIMIM,ASADUDDIN OWAISI,10.76,0.8,5.27,
Andhra_Pradesh,2014,16,4,10,CHELVELLA,60.22,33.06,General,2185164,15,1,Male,TRS,435077,KONDA VISHWESHWAR REDDY,HINDUISM,5.55,PATLOLLA KARTIK REDDY,INC,M,0.76,INC,JAIPAL REDDY SUDINI,-5.72,-4.3,3.84,TRS
Andhra_Pradesh,2014,16,4,11,MAHBUBNAGAR,71.53,32.94,General,1418668,9,1,Male,TRS,334228,AP JITHENDER REDDY,HINDUISM,0.26,JAIPAL REDDY SUDINI,INC,M,0.89,TRS,K. CHANDRASEKHAR RAO,-6.62,3.85,-1.92,
Andhra_Pradesh,2014,16,4,12,NAGARKURNOOL,75.07,37.88,SC,1477305,6,1,Male,INC,420075,YELLAIAH NANDI,HINDUISM,1.5,DR. MANDA JAGANNATH,TRS,M,1.12,INC,DR. MANDA JAGANNATH,-3.35,4.86,-3.16,
Andhra_Pradesh,2014,16,4,13,NALGONDA,79.59,39.69,General,1494343,9,1,Male,INC,472093,GUTHA SUKHENDER REDDY,HINDUISM,16.24,TERA CHINNAPA REDDY,TDP,M,0.78,INC,GUTHA SUKENDER REDDY,-6.09,5.45,2.06,
Andhra_Pradesh,2014,16,4,14,BHONGIR,81.2,36.99,General,1492240,13,1,Male,TRS,448164,DR. BOORA NARSAIAH GOUD,HINDUISM,2.52,KOMATIREDDY RAJGOPAL REDDY,INC,M,0.9,INC,KOMATIREDDY RAJ GOPAL REDDY,-7.71,4.92,-9.88,TRS
Andhra_Pradesh,2014,16,4,15,WARANGAL,76.38,56.33,SC,1537778,12,1,Male,TRS,661639,KADIYAM SRIHARI,HINDUISM,33.42,RAJAIAH SIRICILLA,INC,M,1.19,INC,RAJAIAH SIRICILLA,17.85,7.06,21.32,TRS
Andhra_Pradesh,2014,16,4,16,MAHABUBABAD,81.05,28.51,ST,1387288,17,1,Male,TRS,320569,PROF. AZMEERA SEETARAM NAIK,HINDUISM,3.11,P. BALRAM,INC,M,0.6,INC,P. BALRAM,-11.08,2.31,-3.81,TRS
Andhra_Pradesh,2014,16,4,17,KHAMMAM,82.2,35.68,General,1440267,27,1,Male,YSRCP,422434,PONGULETI  SRINIVASA REDDY,HINDUISM,1.03,NAMA NAGESWARA RAO,TDP,M,0.42,TDP,NAMA NAGESWARA RAO,-9.71,0.12,-11.01,YSRCP
Andhra_Pradesh,2014,16,4,18,ARUKU,71.49,45.42,ST,1272340,11,1,Female,YSRCP,413191,KOTHAPALLI GEETHA,HINDUISM,10.05,GUMMIDI SANDHYARANI,TDP,F,1.82,INC,KISHORE CHANDRA SURYANARAYANA DEO VYRICHERLA,-0.07,4.48,-14.24,YSRCP
Andhra_Pradesh,2014,16,4,19,SRIKAKULAM,74.42,52.9,General,1413726,10,1,Male,TDP,556545,RAMMOHAN NAIDU KINJARAPU,HINDUISM,12.14,REDDY SHANTHI,YSRCP,F,0.58,INC,KILLI KRUPA RANI,10.7,-0.51,3.11,TDP
Andhra_Pradesh,2014,16,4,20,VIZIANAGARAM,79.81,47.89,General,1403736,9,1,Male,TDP,536549,ASHOK GAJAPATHI RAJU PUSAPATI,HINDUISM,9.54,VENKATA SWETHA CHALAPATHI KUMARA KRISHNA RANGARAO RAVU,YSRCP,M,0.58,INC,JHANSI LAKSHMI BOTCHA,7.53,2.74,3.6,TDP
Andhra_Pradesh,2014,16,4,21,VISAKHAPATNAM,67.53,48.72,General,1723011,22,1,Male,BJP,566832,KAMBHAMPATI HARI BABU,HINDUISM,7.78,Y.S VIJAYAMMA,YSRCP,F,0.63,INC,DAGGUBATI PURANDESWARI,12.29,-5.43,1.19,BJP
Andhra_Pradesh,2014,16,4,22,ANAKAPALLI,81.92,49.51,General,1401474,8,1,Male,TDP,568463,MUTTAMSETTI SRINIVASA RAO (AVANTHI),HINDUISM,4.17,GUDIVADA AMARNADH,YSRCP,M,0.75,INC,SABBAM HARI,14.21,3.21,-0.88,TDP
Andhra_Pradesh,2014,16,4,23,KAKINADA,77.56,46.76,General,1418290,22,1,Male,TDP,514402,THOTA NARASIMHAM,HINDUISM,0.31,CHALAMALASETTY SUNIL,YSRCP,M,0.4,INC,M.M.PALLAMRAJU,13.25,1.24,-3.22,TDP
Andhra_Pradesh,2014,16,4,24,AMALAPURAM,82.55,53.04,SC,1357865,14,1,Male,TDP,594547,DR PANDULA RAVINDRA BABU,HINDUISM,10.76,PINIPE VISWARUPU,YSRCP,M,0.55,INC,G.V.HARSHA KUMAR,17.05,2.27,6.85,TDP
Andhra_Pradesh,2014,16,4,25,RAJAHMUNDRY,81.22,54.62,General,1421276,14,1,Male,TDP,630573,MURALI MOHAN MAGANTI,HINDUISM,14.5,BODDU VENKATARAMANA CHOWDARY,YSRCP,M,0.65,INC,ARUNA KUMAR VUNDAVALLI,19.5,0.5,14.29,TDP
Andhra_Pradesh,2014,16,4,26,NARSAPURAM,82.18,49.62,General,1325028,14,1,Male,BJP,540306,GOKARAJU GANGA RAJU,HINDUISM,7.84,VANKA RAVINDRANATH,YSRCP,M,0.74,INC,BAPIRAJU KANUMURU,10.32,-2.29,-3.73,BJP
Andhra_Pradesh,2014,16,4,27,ELURU,84.17,51.88,General,1427764,15,1,Male,TDP,623471,MAGANTI VENKATESWARA RAO (BABU),HINDUISM,8.48,THOTA CHANDRA SEKHAR,YSRCP,M,0.63,INC,KAVURI SAMBASIVA RAO,12.6,-0.42,4.51,TDP
Andhra_Pradesh,2014,16,4,28,MACHILIPATNAM,83.33,51.47,General,1369311,11,1,Male,TDP,587280,KONAKALLA NARAYANA RAO,HINDUISM,7.1,KOLUSU PARTHA SARATHY,YSRCP,M,0.72,TDP,KONAKALLA NARAYANA RAO,12.28,-0.27,5.91,
Andhra_Pradesh,2014,16,4,29,VIJAYAWADA,76.43,49.59,General,1564513,22,1,Male,TDP,592953,KESINENI SRINIVAS (NANI),HINDUISM,6.25,KONERU RAJENDRA PRASAD,YSRCP,M,0.44,INC,LAGADAPATI RAJA GOPAL,10.13,-1.18,5.08,TDP
Andhra_Pradesh,2014,16,4,30,GUNTUR,79.19,49.68,General,1572017,12,1,Male,TDP,618417,JAYADEV GALLA,HINDUISM,5.55,BALASHOWRY VALLABHANENI,YSRCP,M,0.61,INC,RAYAPATI SAMBASIVA RAO,11.02,2.66,1.78,TDP
Andhra_Pradesh,2014,16,4,31,NARASARAOPET,84.63,49.33,General,1514861,11,1,Male,TDP,632464,SAMBASIVA RAO RAYAPATI,HINDUISM,2.75,AYODHYA RAMIREDDY ALLA,YSRCP,M,0.47,TDP,MODUGULA VENUGOPALA REDDY,6.5,5.11,2.6,
Andhra_Pradesh,2014,16,4,32,BAPATLA,85.04,48.8,SC,1392964,14,1,Male,TDP,578145,MALYADRI SRIRAM,HINDUISM,2.76,VARIKUTI AMRUTHAPANI,YSRCP,M,0.52,INC,PANABAKA LAKSHMI,4.65,6.07,-3.88,TDP
Andhra_Pradesh,2014,16,4,33,ONGOLE,82.18,48.82,General,1470212,15,1,Male,YSRCP,589861,Y.V.SUBBA REDDY,HINDUISM,1.29,MAGUNTA SREENIVASULU REDDY,TDP,M,0.48,INC,MAGUNTA SRINIVASULU REDDY,4.72,7.93,-6.4,YSRCP
Andhra_Pradesh,2014,16,4,34,NANDYAL,76.41,51.65,General,1576945,14,1,Male,YSRCP,622411,S.P.Y REDDY,HINDUISM,8.78,N.MD.FAROOK,TDP,M,0.59,INC,S.P.Y.REDDY,11.44,3.19,-0.35,YSRCP
Andhra_Pradesh,2014,16,4,35,KURNOOL,71.92,44.36,General,1481791,12,1,Female,YSRCP,472782,BUTTA RENUKA,HINDUISM,4.14,B.T. NAIDU,TDP,M,0.88,INC,KOTLA JAYA SURYA PRAKASH REDDY,0.44,5.27,-4.33,YSRCP
Andhra_Pradesh,2014,16,4,36,ANANTAPUR,78.87,50.35,General,1536894,13,1,Male,TDP,610288,J.C. DIVAKAR REDDI,HINDUISM,5.11,ANANTHA VENKATARAMIREDDY,YSRCP,M,0.73,INC,ANANTHA VENKATA RAMI REDDY,4.57,8.01,-2.68,TDP
Andhra_Pradesh,2014,16,4,37,HINDUPUR,81.39,51.33,General,1446496,12,1,Male,TDP,604291,KRISTAPPA NIMMALA,HINDUISM,8.27,DUDDUKUNTA SREEDHAR REDDY,YSRCP,M,0.7,TDP,KRISTAPPA NIMMALA,8.88,6.88,6.05,
Andhra_Pradesh,2014,16,4,38,KADAPA,77.44,55.97,General,1550440,14,1,Male,YSRCP,671983,Y.S. AVINASH REDDY,HINDUISM,15.85,SRINIVASA REDDY REDDEPPAGARI,TDP,M,0.5,INC,Y.S. JAGAN MOHAN REDDY,3.1,1.29,-1.58,YSRCP
Andhra_Pradesh,2014,16,4,39,NELLORE,73.94,48.53,General,1606127,14,1,Male,YSRCP,576396,MEKAPATI RAJAMOHAN REDDY,HINDUISM,1.13,ADALA PRABHAKARA REDDY,TDP,M,0.47,INC,MEKAPATI RAJAMOHAN REDDY,5.61,4.85,-4.36,YSRCP
Andhra_Pradesh,2014,16,4,40,TIRUPATI,77.06,47.84,SC,1574161,14,1,Male,YSRCP,580376,VARAPRASAD RAO VELAGAPALLI,HINDUISM,3.09,KARUMANCHI JAYARAM,BJP,M,0.72,INC,CHINTA MOHAN,7.48,4.6,1.27,YSRCP
Andhra_Pradesh,2014,16,4,41,RAJAMPET,77.85,51.95,General,1487791,9,1,Male,YSRCP,601752,P.V.MIDHUN REDDY,HINDUISM,15.09,D.  PURANDESWARI,BJP,F,0.61,INC,ANNAYYAGARI SAI PRATHAP,9.37,1.93,4,YSRCP
Andhra_Pradesh,2014,16,4,42,CHITTOOR,82.58,49.62,SC,1451851,7,1,Male,TDP,594862,NARAMALLI SIVAPRASAD,HINDUISM,3.68,G.SAMANYAKIRAN,YSRCP,F,0.58,TDP,NARAMALLI SIVAPRASAD,8.03,1.74,2.66,
Andhra_Pradesh,2009,15,4,1,ADILABAD,76.34,43.11,ST,1131211,9,1,Male,TDP,372268,RATHOD RAMESH,HINDUISM,13.33,KOTNAK RAMESH,INC,M,nan,TDP,YERRANNAIDU KINJARAPU,-6.89,0.84,8.93,
Andhra_Pradesh,2009,15,4,2,PEDDAPALLE,68.72,34.7,SC,1315642,15,1,Male,INC,313748,DR.G.VIVEKANAND,HINDUISM,5.42,GOMASA SRINIVAS,TRS,M,nan,INC,KISHORE CHANDRA SURYANARAYANA DEO VYRICHERLA,-13.99,-5.02,4.3,
Andhra_Pradesh,2009,15,4,3,KARIMNAGAR,66.12,32.14,General,1496211,15,1,Male,INC,317927,PONNAM PRABHAKAR,HINDUISM,5.08,VINOD KUMAR BOINAPALLY,TRS,M,nan,TDP,KONDAPALLI PYDITHALLI NAIDU,-17.93,-10.39,0.88,INC
Andhra_Pradesh,2009,15,4,4,NIZAMABAD,66.72,33.33,General,1333271,12,1,Male,INC,296504,MADHU YASKHI GOUD,HINDUISM,6.79,BIGALA GANESH GUPTA,TRS,M,nan,INC,JANARDHANA REDDY NEDURUMALLI,-20.94,3,-6.73,
Andhra_Pradesh,2009,15,4,5,ZAHIRABAD,74.82,38.9,General,1359566,10,1,Male,INC,395767,SURESH KUMAR SHETKAR,HINDUISM,1.71,SYED YOUSUF ALI,TRS,M,nan,CPM,MIDIYAM BABU RAO,-6.42,5.82,-4.82,INC
Andhra_Pradesh,2009,15,4,6,MEDAK,76.29,36.67,General,1389721,9,1,Female,TRS,388839,VIJAYA SHANTHI .M,HINDUISM,0.57,NARENDRANATH .C,INC,M,nan,TDP,CHALAPATHIRAO PAPPALA,-12.61,-0.15,-1.4,TRS
Andhra_Pradesh,2009,15,4,7,MALKAJGIRI,51.46,32.21,General,2343050,19,1,Male,INC,388368,SARVEY SATHYANARAYANA,HINDUISM,7.74,BHEEMSEN.T,TDP,M,nan,INC,MALLIPUDI MANGAPATI PALLAM RAJU,-17.17,-19.98,0.86,
Andhra_Pradesh,2009,15,4,8,SECUNDRABAD,54.93,39.37,General,1574818,23,1,Male,INC,340549,ANJAN KUMAR YADAV M,HINDUISM,19.67,BANDARU DATTATREYA,BJP,M,nan,INC,ARUNA KUMAR VUNDAVALLI,-11.35,-21.04,1.44,
Andhra_Pradesh,2009,15,4,9,HYDERABAD,52.48,42.14,General,1393242,23,1,Male,AIMIM,308061,ASADUDDIN OWAISI,ISLAM,15.57,ZAHID ALI KHAN,TDP,M,nan,INC,G.V. HARSHA KUMAR,-7.61,-25.4,9.68,AIMIM
Andhra_Pradesh,2009,15,4,10,CHELVELLA,64.52,38.78,General,1681664,15,1,Male,INC,420807,JAIPAL REDDY SUDINI,HINDUISM,1.71,A.P.JITHENDER REDDY,TDP,M,nan,INC,CHEGONDI VENKATA HARIRAMA JOGAIAH,-13.63,-12.63,-6.67,
Andhra_Pradesh,2009,15,4,11,MAHBUBNAGAR,67.68,39.56,General,1368868,32,1,Male,TRS,366569,K. CHANDRASEKHAR RAO,HINDUISM,2.18,DEVARAKONDA VITTAL RAO,INC,M,nan,INC,KAVURU  SAMBA SIVA RAO,-16.09,-10.2,-11.57,TRS
Andhra_Pradesh,2009,15,4,12,NAGARKURNOOL,70.21,41.23,SC,1460484,13,1,Male,INC,422745,DR. MANDA JAGANNATH,HINDUISM,4.66,GUVVALA BALARAJU,TRS,M,nan,INC,BADIGA RAMAKRISHNA,-10.02,-5.83,-2,
Andhra_Pradesh,2009,15,4,13,NALGONDA,74.14,45.78,General,1455016,14,1,Male,INC,493849,GUTHA SUKENDER REDDY,HINDUISM,14.18,SURAVARAM SUDHAKAR REDDY,CPI,M,nan,INC,RAJAGOPAL LAGADAPATI,-9.17,9.58,2.06,
Andhra_Pradesh,2009,15,4,14,BHONGIR,76.28,44.7,General,1478391,15,1,Male,INC,504103,KOMATIREDDY RAJ GOPAL REDDY,HINDUISM,12.4,NOMULA NARSIMHAIAH,CPM,M,nan,INC,BALASHOWRY VALLABHANENI,-9.77,-0.24,0.74,
Andhra_Pradesh,2009,15,4,15,WARANGAL,69.32,38.48,SC,1486617,15,1,Male,INC,396568,RAJAIAH SIRICILLA,HINDUISM,12.1,RAMAGALLA PARAMESHWAR,TRS,M,nan,INC,RAYAPATI  SAMBASIVA RAO,-18.27,-0.71,-3.7,
Andhra_Pradesh,2009,15,4,16,MAHABUBABAD,78.74,39.59,ST,1265396,12,1,Male,INC,394447,P. BALRAM,HINDUISM,6.92,KUNJA SRINIVASA RAO,CPI,M,nan,INC,DAGGUBATI PURANDARESWARI,-16.31,1.24,-5.87,
Andhra_Pradesh,2009,15,4,17,KHAMMAM,82.08,45.39,General,1259815,13,1,Male,TDP,469368,NAMA NAGESWARA RAO,HINDUISM,12.04,RENUKA CHOWDHURY,INC,F,nan,INC,MEKAPATI RAJAMOHAN REDDY,-8.1,10.39,2.45,TDP
Andhra_Pradesh,2009,15,4,18,ARUKU,67.01,45.49,ST,1182514,11,1,Male,INC,360458,KISHORE CHANDRA SURYANARAYANA DEO VYRICHERLA,HINDUISM,24.29,MIDIYAM BABU RAO,CPM,M,nan,INC,SREENIVASULU REDDY MAGUNTA,-10.4,-8.09,11.02,
Andhra_Pradesh,2009,15,4,19,SRIKAKULAM,74.93,42.2,General,1226125,6,1,Female,INC,387694,KILLI KRUPA RANI,HINDUISM,9.03,YERRNNAIDU KINJARAPU,TDP,M,nan,INC,PANABAKA LAKSHMI,-11.61,2.39,-6.3,
Andhra_Pradesh,2009,15,4,20,VIZIANAGARAM,77.07,40.36,General,1323238,9,1,Female,INC,411584,JHANSI LAKSHMI BOTCHA,HINDUISM,5.94,APPALANAIDU KONDAPALLI,TDP,M,nan,INC,CHINTA MOHAN,-19.7,7.08,-17.49,
Andhra_Pradesh,2009,15,4,21,VISAKHAPATNAM,72.96,36.43,General,1387482,15,1,Female,INC,368812,DAGGUBATI PURANDESWARI,HINDUISM,6.59,PALLA SRINIVASA RAO,PRAP,M,nan,TDP,D.K. AUDIKESAVULU,-15.41,-1.89,-0.5,INC
Andhra_Pradesh,2009,15,4,22,ANAKAPALLI,78.71,35.3,General,1331695,10,1,Male,INC,369968,SABBAM HARI,HINDUISM,5.05,NOOKARAPU SURYA PRAKASA RAO,TDP,M,nan,INC,ANNAYYAGARI SAI PRATHAP,-18.19,8.98,-6.24,
Andhra_Pradesh,2009,15,4,23,KAKINADA,76.32,33.51,General,1265094,16,1,Male,INC,323607,M.M.PALLAMRAJU,HINDUISM,3.53,CHALAMALASETTY SUNIL,PRAP,M,nan,INC,Y.S. VIVEKANANDA REDDY,-22.82,4.68,-12.54,
Andhra_Pradesh,2009,15,4,24,AMALAPURAM,80.28,35.99,SC,1275287,11,1,Male,INC,368501,G.V.HARSHA KUMAR,HINDUISM,3.91,POTHULA PRAMEELA DEVI,PRAP,F,nan,INC,NIZAMODDIN,-12.36,6.67,3.7,
Andhra_Pradesh,2009,15,4,25,RAJAHMUNDRY,80.72,35.12,General,1260974,13,1,Male,INC,357449,ARUNA KUMAR VUNDAVALLI,HINDUISM,0.21,M. MURALI MOHAN,TDP,M,nan,INC,ANANTHA VENKATA RAMI REDDY,-17.32,12.4,-8.18,
Andhra_Pradesh,2009,15,4,26,NARSAPURAM,84.47,39.3,General,1173138,10,1,Male,INC,389422,BAPIRAJU KANUMURU,HINDUISM,11.57,THOTA SITA RAMA LAKSHMI,TDP,F,nan,INC,KOTLA JAYASURYA PRAKASHA REDDY,-13.65,22,-0.78,
