Assembly_No,Total_Candidates,No_Incumbents,Successful_Incumbents,Total_Seats,Turncoats,Successful_Turncoats,No_Recontests,First_contests,Second_contests,Multiple_contests,No_first_time_winners,First_Contest_winners,Year,Party_ID,pty_Total_Candidates,pty_Incumbents,pty_Turncoats,pty_Recontests,pty_First_contests,pty_Second_contests,pty_Multiple_contests,pty_first_time_winners,pty_First_Contest_winners,pty_Successful_Incumbents,pty_Successful_Turncoats,Party,pty_recontests_pct,Color,pty_incm_recontests_pct,hover_pty_incm_recontests_pct,pty_incm_Strike_Rate,hover_pty_incm_Strike_Rate,pty_turn_Strike_Rate,hover_pty_turn_Strike_Rate,pty_fist_time_winners_pct,State_Name
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,14635,10,1,0,3,6,1,3,1,1,0,0,CPM,10,#991f00,6.25,1 (6.25%),0,0.0% (0/1),nan,nan% (0/0),14.29,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,10186,3,0,0,0,3,0,0,0,0,0,0,DKP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,3411,1,1,1,1,0,0,1,0,0,1,1,ICS(SCS),3.33,,6.25,1 (6.25%),100,100.0% (1/1),100,100.0% (1/1),0,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,3482,17,11,0,11,6,8,3,5,5,9,0,INC,36.67,#138808,68.75,11 (68.75%),81.82,81.82% (9/11),nan,nan% (0/0),71.43,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,10809,132,0,0,11,118,12,2,0,0,0,0,IND,36.67,#808080,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,4217,1,1,1,1,0,1,0,0,0,0,0,JD,3.33,#90f887,6.25,1 (6.25%),0,0.0% (0/1),0,0.0% (0/1),0,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,4406,17,0,0,0,17,0,0,0,0,0,0,JNP (JP),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,4807,1,0,0,0,1,0,0,0,0,0,0,KEC,0,#05dc46,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,11341,1,0,0,0,1,0,0,1,1,0,0,KEC(M),0,#DD1200,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),14.29,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,11621,2,2,0,2,0,0,2,0,0,2,0,MUL,6.67,#006600,12.5,2 (12.5%),100,100.0% (2/2),nan,nan% (0/0),0,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,12053,1,0,0,0,1,0,0,0,0,0,0,RSP,0,#F20400,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Kerala
9,218,16,12,20,2,1,30,184,23,11,7,7,1989,8082,1,0,0,0,1,0,0,0,0,0,0,SUC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Kerala
9,2,1,1,1,0,0,2,0,1,1,0,0,1989,3482,1,1,0,1,0,0,1,0,0,1,0,INC,50,#138808,100,1 (100.0%),100,100.0% (1/1),nan,nan% (0/0),nan,Lakshadweep
9,2,1,1,1,0,0,2,0,1,1,0,0,1989,10809,1,0,0,1,0,1,0,0,0,0,0,IND,50,#808080,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Lakshadweep
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,930,11,2,0,2,8,3,0,8,8,2,0,ADK,0.2,#37f226,0.53,2 (0.53%),100,100.0% (2/2),nan,nan% (0/0),2.89,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,894,23,0,0,5,16,4,3,0,0,0,0,AMB,0.5,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,757,5,0,0,0,5,0,0,0,0,0,0,BJMD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,1605,225,1,18,61,146,37,42,64,39,1,10,BJP,6.15,#ff9933,0.26,1 (0.26%),100,100.0% (1/1),55.56,55.56% (10/18),23.1,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,9325,10,0,0,1,9,0,1,0,0,0,0,BJS,0.1,#ff9933,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,9364,1,0,0,1,0,1,0,0,0,0,0,BKS,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,9366,2,0,0,0,2,0,0,0,0,0,0,BKUS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,9406,1,0,0,0,1,0,0,0,0,0,0,BLKD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,9422,1,0,0,0,1,0,0,0,0,0,0,BMC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,1800,11,0,1,2,8,2,1,0,0,0,0,BRP,0.2,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,16651,245,0,1,19,220,19,6,3,2,0,0,BSP,1.92,#003399,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),1.08,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,2444,50,5,1,16,30,6,14,7,3,3,0,CPI,1.61,#ff3300,1.32,5 (1.32%),60,60.0% (3/5),0,0.0% (0/1),2.53,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,9890,4,0,0,0,4,0,0,0,0,0,0,CPI(ML),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,14635,64,17,0,28,32,7,25,16,15,13,0,CPM,2.82,#991f00,4.49,17 (4.49%),76.47,76.47% (13/17),nan,nan% (0/0),5.78,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,15197,298,0,0,45,249,48,1,0,0,0,0,DDP,4.54,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10186,3,0,0,0,3,0,0,0,0,0,0,DKP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10188,2,0,0,0,2,0,0,0,0,0,0,DLP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10192,32,2,0,6,26,4,2,0,0,0,0,DMK,0.6,#b3b300,0.53,2 (0.53%),0,0.0% (0/2),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10213,13,0,0,1,12,1,0,0,0,0,0,DMM,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10222,1,0,0,0,1,0,0,0,0,0,0,DNC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10224,1,0,0,0,1,0,0,0,0,0,0,DP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,3040,8,2,0,4,4,0,4,0,0,2,0,FBL,0.4,,0.53,2 (0.53%),100,100.0% (2/2),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10309,1,0,0,0,1,0,0,0,0,0,0,GJP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10319,1,0,0,0,1,0,0,1,1,0,0,GNLF,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0.36,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,258,1,0,0,0,1,0,0,0,0,0,0,GOL(BG),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10324,2,0,0,0,2,0,0,0,0,0,0,GPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10338,2,0,0,0,2,0,0,0,0,0,0,HJD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10341,3,0,0,1,2,1,0,0,0,0,0,HJP,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,268,12,0,0,2,7,2,3,0,0,0,0,HMS,0.2,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10381,4,0,1,0,3,0,1,0,0,0,0,HPI,0,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10387,1,0,0,0,1,0,0,0,0,0,0,HSS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10400,4,0,0,0,4,0,0,0,0,0,0,ICJ(TG),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,3411,14,1,2,1,12,1,1,0,0,1,1,ICS(SCS),0.1,,0.26,1 (0.26%),100,100.0% (1/1),50,50.0% (1/2),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10443,3,0,0,0,3,0,0,0,0,0,0,IGC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,3430,1,0,0,0,1,0,0,0,0,0,0,IJP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10467,1,0,1,0,0,0,1,0,0,0,0,ILP,0,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,3952,1,0,0,1,0,1,0,0,0,0,0,IML,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,3482,510,292,20,320,155,144,211,58,52,120,8,INC,32.26,#138808,77.04,292 (77.04%),41.1,41.1% (120/292),40,40.0% (8/20),20.94,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10806,2,0,0,0,2,0,0,0,0,0,0,INC(O),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10809,3712,7,0,320,3243,359,110,12,10,0,0,IND,32.26,#808080,1.85,7 (1.85%),0,0.0% (0/7),nan,nan% (0/0),4.33,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,10840,13,0,0,0,13,0,0,1,1,0,0,IPF,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0.36,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,4217,244,20,96,73,135,46,63,91,68,13,68,JD,7.36,#90f887,5.28,20 (5.28%),65,65.0% (13/20),70.83,70.83% (68/96),32.85,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11077,13,0,2,2,10,1,2,0,0,0,0,JKD,0.2,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/2),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11089,3,1,0,1,2,1,0,2,2,1,0,JKN,0.1,#FF0000,0.26,1 (0.26%),100,100.0% (1/1),nan,nan% (0/0),0.72,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,4653,12,0,0,4,7,4,1,2,0,0,0,JMM,0.4,#1DA21E,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0.72,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,4406,155,1,3,11,136,12,7,0,0,0,0,JNP (JP),1.11,,0.26,1 (0.26%),0,0.0% (0/1),0,0.0% (0/3),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,15276,1,0,0,0,0,0,1,0,0,0,0,JPP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11349,1,0,0,0,1,0,0,0,0,0,0,KDC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,4807,1,0,0,0,1,0,0,0,0,0,0,KEC,0,#05dc46,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11341,1,0,0,0,1,0,0,1,1,0,0,KEC(M),0,#DD1200,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0.36,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11369,4,0,0,0,4,0,0,0,0,0,0,KGP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,4912,1,0,0,0,1,0,0,0,0,0,0,KNA,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11393,10,0,0,1,9,1,0,0,0,0,0,KRS,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,274,1,0,0,0,1,0,0,0,0,0,0,KSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11456,116,1,12,15,95,9,12,0,0,0,0,LKD (B),1.51,,0.26,1 (0.26%),0,0.0% (0/1),0,0.0% (0/12),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11489,2,0,0,0,2,0,0,0,0,0,0,LKP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11494,3,0,0,1,2,0,1,0,0,0,0,LMD,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11496,2,0,0,0,2,0,0,0,0,0,0,LMS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11501,1,0,0,0,1,0,0,0,0,0,0,LPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11554,1,0,0,1,0,0,1,0,0,0,0,LTP,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11559,1,0,0,1,0,0,1,0,0,0,0,M-COR,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,5270,1,0,0,0,1,0,0,1,1,0,0,MAG,0,#05dc46,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0.36,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11590,3,0,0,0,3,0,0,0,0,0,0,MCPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,706,8,1,0,1,7,0,1,0,0,1,0,MIM,0.1,,0.26,1 (0.26%),100,100.0% (1/1),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,5430,1,0,0,0,1,0,0,0,0,0,0,MNF,0,#CA8C1F,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11637,1,0,0,0,1,0,0,0,0,0,0,MPC,0,#b38e85,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11640,1,0,0,0,1,0,0,0,0,0,0,MPP,0,#b7ae02,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,14852,1,0,0,0,1,0,0,0,0,0,0,MRP,0,#135508,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11621,18,2,1,4,14,2,2,0,0,2,0,MUL,0.4,#006600,0.53,2 (0.53%),100,100.0% (2/2),0,0.0% (0/1),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,5525,2,0,0,0,2,0,0,0,0,0,0,MUM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11819,1,0,0,0,1,0,0,0,0,0,0,NPC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11826,1,0,0,0,1,0,0,0,0,0,0,NRP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11842,2,0,0,0,2,0,0,0,0,0,0,OPF,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,14876,3,0,0,1,2,1,0,0,0,0,0,PBI,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11861,1,0,0,0,1,0,0,0,0,0,0,PDI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11862,1,0,0,0,1,0,0,0,0,0,0,PDL,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11878,1,0,0,0,0,1,0,0,0,0,0,PHJ,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11888,1,0,0,0,1,0,0,0,0,0,0,PKD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11891,33,0,0,0,33,0,0,0,0,0,0,PMK,0,#b40c5e,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11912,1,0,0,0,1,0,0,0,0,0,0,PNF,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,6028,2,0,0,2,0,2,0,0,0,0,0,PPA,0.2,#E2C000,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11918,1,0,0,0,1,0,0,0,0,0,0,PPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,11933,1,0,0,0,1,0,0,0,0,0,0,PPP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12015,2,0,0,0,2,0,0,0,0,0,0,PVP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12018,1,0,0,0,1,0,0,0,0,0,0,PWA,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12019,5,1,0,1,4,0,1,0,0,0,0,PWP,0.1,,0.26,1 (0.26%),0,0.0% (0/1),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12087,1,0,0,0,1,0,0,0,0,0,0,RIS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,6911,23,0,0,4,18,4,1,0,0,0,0,RPI,0.4,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12313,1,0,0,0,1,0,0,0,0,0,0,RPI(GG),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,14880,19,0,0,1,16,2,1,0,0,0,0,RPK,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12350,1,0,0,0,0,1,0,0,0,0,0,RPP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,359,3,0,0,0,3,0,0,0,0,0,0,RRP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12053,6,3,0,3,3,0,3,1,1,3,0,RSP,0.3,#F20400,0.79,3 (0.79%),100,100.0% (3/3),nan,nan% (0/0),0.36,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,16994,4,1,1,2,2,2,0,0,0,0,0,SAD,0.2,#0000ff,0.26,1 (0.26%),0,0.0% (0/1),0,0.0% (0/1),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,17053,9,2,3,3,6,3,0,0,0,0,0,SAD(B),0.3,,0.53,2 (0.53%),0,0.0% (0/2),0,0.0% (0/3),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,17026,9,0,0,0,9,0,0,6,6,0,0,SAD(M),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),2.17,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12557,2,0,0,0,2,0,0,0,0,0,0,SHP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,18691,3,0,0,0,3,0,0,1,1,0,0,SHS,0,#EA5A03,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0.36,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12688,1,0,0,0,1,0,0,0,0,0,0,SLL,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,8013,4,0,0,1,3,0,1,0,0,0,0,SOP,0.1,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,8051,6,0,0,2,4,1,1,0,0,0,0,SOP(L),0.2,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12827,1,0,0,0,1,0,0,0,0,0,0,SRP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,7888,9,0,1,0,8,1,0,0,0,0,0,SSD,0,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12871,1,0,0,0,1,0,0,1,1,0,0,SSP,0,#1c0ea0,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0.36,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,8082,4,0,0,0,3,1,0,0,0,0,0,SUC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12902,2,0,0,2,0,1,1,0,0,0,0,SVP,0.2,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,8300,33,17,0,17,16,15,2,1,1,1,0,TDP,1.71,#ffff00,4.49,17 (4.49%),5.88,5.88% (1/17),nan,nan% (0/0),0.36,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,12990,34,0,0,0,34,0,0,0,0,0,0,TMM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,13000,2,0,0,0,2,0,0,0,0,0,0,TRM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,13022,2,0,0,0,2,0,0,0,0,0,0,UKD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
9,6159,379,163,529,164,87,992,4877,752,530,277,213,1989,8434,10,0,0,2,8,1,1,0,0,0,0,UPRP,0.2,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Lok_Sabha
