State_Name,Year,Assembly_No,Party,Sub_Region,Total_Cand,Winners,Deposit_Lost,Avg_Winning_Margin,Strike_Rate,position
Assam,2016,14,LDP,CENTRAL ASSAM,2,0,2,0,0.0,73
Assam,2016,14,LDP,LOWER ASSAM,6,0,6,0,0.0,74
Assam,2016,14,LDP,UPPER ASSAM,6,0,6,0,0.0,75
Assam,2016,14,LJP,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),1,0,1,0,0.0,76
Assam,2016,14,LJP,LOWER ASSAM,1,0,1,0,0.0,77
Assam,2016,14,LJP,NORTH ASSAM,5,0,5,0,0.0,78
Assam,2016,14,LJP,SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,79
Assam,2016,14,LJP,UPPER ASSAM,1,0,1,0,0.0,80
Assam,2016,14,NCP,CENTRAL ASSAM,1,0,1,0,0.0,81
Assam,2016,14,NCP,LOWER ASSAM,3,0,3,0,0.0,82
Assam,2016,14,NCP,NORTH ASSAM,1,0,1,0,0.0,83
Assam,2016,14,NCP,SOUTHERN ASSAM (BARAK VALLEY),2,0,2,0,0.0,84
Assam,2016,14,NCP,UPPER ASSAM,5,0,4,0,0.0,85
Assam,2016,14,NOTA,CENTRAL ASSAM,19,0,0,0,0.0,86
Assam,2016,14,NOTA,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),5,0,0,0,0.0,87
Assam,2016,14,NOTA,LOWER ASSAM,40,0,0,0,0.0,88
Assam,2016,14,NOTA,NORTH ASSAM,19,0,0,0,0.0,89
Assam,2016,14,NOTA,SOUTHERN ASSAM (BARAK VALLEY),15,0,0,0,0.0,90
Assam,2016,14,NOTA,UPPER ASSAM,28,0,0,0,0.0,91
Assam,2016,14,NPEP,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),1,0,1,0,0.0,92
Assam,2016,14,NPEP,LOWER ASSAM,3,0,3,0,0.0,93
Assam,2016,14,RAJPA,CENTRAL ASSAM,1,0,1,0,0.0,94
Assam,2016,14,RAJPA,LOWER ASSAM,9,0,9,0,0.0,95
Assam,2016,14,RAJPA,UPPER ASSAM,1,0,1,0,0.0,96
Assam,2016,14,RCPI(R),CENTRAL ASSAM,1,0,1,0,0.0,97
Assam,2016,14,RCPI(R),UPPER ASSAM,1,0,1,0,0.0,98
Assam,2016,14,RPI,LOWER ASSAM,3,0,3,0,0.0,99
Assam,2016,14,RPI(A),LOWER ASSAM,16,0,16,0,0.0,100
Assam,2016,14,RPI(A),NORTH ASSAM,1,0,1,0,0.0,101
Assam,2016,14,RPP,LOWER ASSAM,3,0,3,0,0.0,102
Assam,2016,14,RSSC,LOWER ASSAM,6,0,6,0,0.0,103
Assam,2016,14,RSSC,NORTH ASSAM,1,0,1,0,0.0,104
Assam,2016,14,SHS,LOWER ASSAM,1,0,1,0,0.0,105
Assam,2016,14,SHS,UPPER ASSAM,2,0,2,0,0.0,106
Assam,2016,14,SP,LOWER ASSAM,5,0,5,0,0.0,107
Assam,2016,14,SP,SOUTHERN ASSAM (BARAK VALLEY),10,0,10,0,0.0,108
Assam,2016,14,SUCI,CENTRAL ASSAM,1,0,1,0,0.0,109
