State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Mizoram,2003,9,36,AIZAWL EAST-II,ST,H. VANLALAUVA,MNF,3454,1,35.14,1,H. VANLALAUVA,0,-11.5
Mizoram,2003,9,36,AIZAWL EAST-II,ST,ZOSIAMA PACHUAU,INC,3217,2,32.73,2,JOHN ROTLUANGLIANA,0,0.18
Mizoram,2003,9,36,AIZAWL EAST-II,ST,LALTHANMAWIA,ZNP,3157,3,32.12,,,,32.12
Mizoram,2003,9,37,AIZAWL WEST I,ST,AICHHINGA,MNF,4608,1,28.19,,,,28.19
Mizoram,2003,9,37,AIZAWL WEST I,ST,COL. LALCHUNGNUNGA SAILO,MZPC,4367,2,26.72,1,COL. LALCHUNGNUNGA SAILO,-1,-17.3
Mizoram,2003,9,37,AIZAWL WEST I,ST,LALSAWTA,INC,3964,3,24.25,2,ZODINTLUANGA,-1,-4.13
Mizoram,2003,9,37,AIZAWL WEST I,ST,DR C. T. TLUANGA,ZNP,3235,4,19.79,,,,19.79
Mizoram,2003,9,37,AIZAWL WEST I,ST,LALAWMPUIA KHIANGTE,JD(U),171,5,1.05,,,,1.05
Mizoram,2003,9,38,AIZAWL WEST-II,ST,LALRINCHHANA,MNF,5170,1,29.83,1,LALRINCHHANA,0,-2.84
Mizoram,2003,9,38,AIZAWL WEST-II,ST,ZOTHANTLUANGA,INC,4626,2,26.69,3,J.H. ROTHUAMA,1,7.24
Mizoram,2003,9,38,AIZAWL WEST-II,ST,LALFAKZUALA,MZPC,4615,3,26.63,2,THANTLUANGA,-1,-4.1
Mizoram,2003,9,38,AIZAWL WEST-II,ST,MALSAWMLIANA,ZNP,2864,4,16.53,,,,16.53
Mizoram,2003,9,38,AIZAWL WEST-II,ST,AV. PAKUNGA,JD(U),55,5,0.32,,,,0.32
Mizoram,2003,9,39,AIZAWL SOUTH - I,ST,R. TLANGHMINGTHANGA,MNF,5312,1,37.24,1,R. TLANGHMINGTHANGA,0,1.98
Mizoram,2003,9,39,AIZAWL SOUTH - I,ST,K. LIANTLINGA,ZNP,4774,2,33.47,,,,33.47
Mizoram,2003,9,39,AIZAWL SOUTH - I,ST,HIPHEI,INC,4109,3,28.81,3,LALTHLENGLIANA,0,8.41
Mizoram,2003,9,39,AIZAWL SOUTH - I,ST,K. ZODINGLIANI,EU,68,4,0.48,,,,0.48
Mizoram,2003,9,40,AIZAWL SOUTH - II,ST,R. KHAWPUITHANGA,MNF,4804,1,33.13,1,C. SANGZUALA,0,-6.44
Mizoram,2003,9,40,AIZAWL SOUTH - II,ST,LALDUHAWMA,ZNP,4400,2,30.34,,,,30.34
Mizoram,2003,9,40,AIZAWL SOUTH - II,ST,TLANGLAWMA,INC,3913,3,26.99,3,DR. C. SILVERA,0,-2
Mizoram,2003,9,40,AIZAWL SOUTH - II,ST,K. ROCHHINGA,MZPC,1354,4,9.34,,,,9.34
Mizoram,2003,9,40,AIZAWL SOUTH - II,ST,C. ROMUANA,JD(U),29,5,0.2,,,,0.2
Mizoram,1998,8,1,TUIPANG,ST,K.T.ROKHAW,INC,4185,1,50.41,2,T. T. VAKHU,1,1.47
Mizoram,1998,8,1,TUIPANG,ST,T.T.VAKHU,MDF,4117,2,49.59,,,,49.59
Mizoram,1998,8,2,SAIHA,ST,ZAKHU HLYCHHO,INC,3617,1,35,2,S. HIATO,1,-10.43
Mizoram,1998,8,2,SAIHA,ST,S.VADYU,MDF,3604,2,34.88,,,,34.88
Mizoram,1998,8,2,SAIHA,ST,LALRINGA,MNF,3112,3,30.12,1,ZAKHU HLYCHHO,-2,-24.45
Mizoram,1998,8,3,SANGAU,ST,S.T. RUALYAPA,INC,3017,2,40.87,1,S. T. RUALYAPA,-1,-7.53
Mizoram,1998,8,3,SANGAU,ST,C. THATCHEMA,BJP,203,4,2.75,,,,2.75
Mizoram,1998,8,4,LAWNGTLAI,ST,C. THANGHLUNA,INC,7456,1,52.58,2,B. THANCHUNGA,1,10.69
Mizoram,1998,8,4,LAWNGTLAI,ST,ANATA KUMAR,SAP,224,3,1.58,,,,1.58
Mizoram,1998,8,5,CHAWNGTE,ST,N.P. CHAKMA,INC,5516,1,51.74,1,NIRUPAM,0,-15.87
Mizoram,1998,8,5,CHAWNGTE,ST,ALAK BIKASH CHAKMA,BJP,4987,2,46.77,2,NILMONI,0,15.65
Mizoram,1998,8,5,CHAWNGTE,ST,BIAKENGLIANA,MZPC,159,3,1.49,,,,1.49
Mizoram,1998,8,6,TLABUNG,ST,NIHAR KANTI,INC,1820,1,31.04,1,HARIKRISTO CHAKMA,0,-18.89
Mizoram,1998,8,6,TLABUNG,ST,SAMSON ZORAMTHANGA,MNF,1646,2,28.07,2,K. DINGLIANA,0,8.42
Mizoram,1998,8,6,TLABUNG,ST,RUPAYA,BJP,937,3,15.98,3,S. D. TALUKDER,0,-0.23
Mizoram,1998,8,6,TLABUNG,ST,P. LALHMINGLIANA,MZPC,797,4,13.59,,,,13.59
Mizoram,1998,8,6,TLABUNG,ST,SNEHADINI TALUKDAR CHAKMA,SAP,223,6,3.8,,,,3.8
Mizoram,1998,8,7,BUARPUI,ST,LALRINZUALA,MZPC,2044,1,29.11,,,,29.11
Mizoram,1998,8,7,BUARPUI,ST,ROKUNGA RALTE,MNF,2009,2,28.61,2,LALTHANKAIA,0,-1.89
Mizoram,1998,8,7,BUARPUI,ST,P.B. NIKHUMA,INC,1644,3,23.42,1,P. LALBIAKA,-2,-19.96
Mizoram,1998,8,7,BUARPUI,ST,VANLALTLUANGA,BJP,836,4,11.91,3,PRODIP,-1,-1.56
