Assembly_No,Total_Candidates,No_Incumbents,Successful_Incumbents,Total_Seats,Turncoats,Successful_Turncoats,No_Recontests,First_contests,Second_contests,Multiple_contests,No_first_time_winners,First_Contest_winners,Year,Party_ID,pty_Total_Candidates,pty_Incumbents,pty_Turncoats,pty_Recontests,pty_First_contests,pty_Second_contests,pty_Multiple_contests,pty_first_time_winners,pty_First_Contest_winners,pty_Successful_Incumbents,pty_Successful_Turncoats,Party,pty_recontests_pct,Color,pty_incm_recontests_pct,hover_pty_incm_recontests_pct,pty_incm_Strike_Rate,hover_pty_incm_Strike_Rate,pty_turn_Strike_Rate,hover_pty_turn_Strike_Rate,pty_fist_time_winners_pct
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,6067,3,0,0,0,3,0,0,0,0,0,0,PRBP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,6133,2,0,0,0,2,0,0,0,0,0,0,PRSTP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,6178,12,0,0,0,11,1,0,0,0,0,0,PRSWP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,12103,1,0,0,0,1,0,0,0,0,0,0,RJD,0,#cc0066,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,6911,7,0,0,0,7,0,0,0,0,0,0,RPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,12285,13,0,0,0,13,0,0,0,0,0,0,RPI(A),0,#1c0ea0,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,14880,2,0,0,0,2,0,0,0,0,0,0,RPI(KH),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,12061,2,0,0,0,2,0,0,0,0,0,0,Rasyadhikara Party,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,7916,3,0,0,0,3,0,0,0,0,0,0,SHP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,18691,41,0,1,2,39,2,0,0,0,0,0,SHS,0.74,#EA5A03,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,7991,5,0,0,0,5,0,0,0,0,0,0,SJUP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,7425,27,0,0,1,26,1,0,0,0,0,0,SP,0.37,#990000,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8030,1,0,0,0,1,0,0,0,0,0,0,SP(I),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,7309,3,0,0,0,3,0,0,0,0,0,0,SPS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8082,2,0,0,0,2,0,0,0,0,0,0,SUCI,0,#82f4e5,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,18091,1,0,0,0,1,0,0,0,0,0,0,SWBP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,7333,30,1,1,1,29,1,0,0,0,0,0,SWFB,0.37,,0.97,1 (0.97%),0,0.0% (0/1),0,0.0% (0/1),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8269,1,0,0,0,1,0,0,0,0,0,0,TCP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
