State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Chhattisgarh,2013,3,CPM,90,13073833,534586,4,0,4,0.0,0,0.08,2.01,25,
Chhattisgarh,2013,3,CSM,90,13073833,7930755,54,0,53,0.0,0,1.73,2.85,26,
Chhattisgarh,2013,3,CSP,90,13073833,613375,4,0,4,0.0,0,0.02,0.38,27,
Chhattisgarh,2013,3,GGP,90,13073833,6615618,44,0,43,0.0,0,1.57,3.1,28,
Chhattisgarh,2013,3,GMS,90,13073833,159305,1,0,1,0.0,0,0.01,1.08,29,
Chhattisgarh,2013,3,HJP,90,13073833,569885,4,0,4,0.0,0,0.01,0.17,30,
Chhattisgarh,2013,3,INC,90,13073833,13073833,90,39,1,43.333333333333336,43.33,40.29,40.29,2,INDIAN NATIONAL CONGRESS
Chhattisgarh,2013,3,IND,90,13073833,13073833,355,1,353,0.28169014084507044,1.11,5.33,5.33,4,INDEPENDENT
Chhattisgarh,2013,3,JD(U),90,13073833,460065,3,0,3,0.0,0,0.03,0.79,31,
Chhattisgarh,2013,3,LCPY,90,13073833,569786,4,0,4,0.0,0,0.02,0.48,32,
Chhattisgarh,2013,3,LJP,90,13073833,3167570,22,0,22,0.0,0,0.09,0.35,33,
Chhattisgarh,2013,3,MNDP,90,13073833,135774,1,0,1,0.0,0,0,0.1,34,
Chhattisgarh,2013,3,NCP,90,13073833,1974828,14,0,14,0.0,0,0.3,1.98,35,NATIONALIST CONGRESS PARTY
Chhattisgarh,2013,3,NOTA,90,13073833,13073833,90,0,0,0.0,0,3.07,3.07,36,
Chhattisgarh,2013,3,NPEP,90,13073833,4045242,26,0,26,0.0,0,0.29,0.94,37,
Chhattisgarh,2013,3,PRCP,90,13073833,652516,4,0,4,0.0,0,0.02,0.33,38,
Chhattisgarh,2013,3,RABP,90,13073833,1288899,9,0,9,0.0,0,0.03,0.32,39,
Chhattisgarh,2013,3,RGOP,90,13073833,893545,6,0,6,0.0,0,0.04,0.52,40,
Chhattisgarh,2013,3,RPI(A),90,13073833,286895,2,0,2,0.0,0,0,0.15,41,
Chhattisgarh,2013,3,SBSP,90,13073833,295944,2,0,2,0.0,0,0,0.2,42,
Chhattisgarh,2013,3,SHS,90,13073833,3906697,27,0,27,0.0,0,0.29,0.96,43,
Chhattisgarh,2013,3,SP,90,13073833,5950884,40,0,40,0.0,0,0.29,0.63,44,
Chhattisgarh,2013,3,SP(I),90,13073833,90692,1,0,1,0.0,0,0.01,0.73,45,
Chhattisgarh,2013,3,SSBD,90,13073833,866375,6,0,6,0.0,0,0.03,0.46,46,
Chhattisgarh,2013,3,SUSP,90,13073833,332474,2,0,2,0.0,0,0.01,0.24,47,
Chhattisgarh,2008,2,ABHM,90,10745187,109012,1,0,1,0.0,0,0.01,0.52,4,
Chhattisgarh,2008,2,ABMAD,90,10745187,113426,1,0,1,0.0,0,0,0.07,5,
Chhattisgarh,2008,2,ABSSP,90,10745187,409058,4,0,4,0.0,0,0,0.12,6,
Chhattisgarh,2008,2,AD,90,10745187,1042808,8,0,8,0.0,0,0.06,0.64,7,
Chhattisgarh,2008,2,APP,90,10745187,104299,1,0,1,0.0,0,0.01,1,8,
Chhattisgarh,2008,2,BBP,90,10745187,1075306,9,0,9,0.0,0,0.04,0.4,9,
Chhattisgarh,2008,2,BHBP,90,10745187,222438,2,0,2,0.0,0,0,0.16,10,
Chhattisgarh,2008,2,BJP,90,10745187,10745187,90,50,0,55.55555555555556,55.56,40.33,40.33,1,BHARATIYA JANATA PARTY
Chhattisgarh,2008,2,BJSH,90,10745187,3430250,30,0,30,0.0,0,0.18,0.55,11,
Chhattisgarh,2008,2,BPSGKD,90,10745187,121328,1,0,1,0.0,0,0,0.22,12,
Chhattisgarh,2008,2,BSP,90,10745187,10745187,90,2,83,2.2222222222222223,2.22,6.11,6.11,3,BAHUJAN SAMAJ PARTY
Chhattisgarh,2008,2,BSSP,90,10745187,488089,4,0,4,0.0,0,0.02,0.34,13,
Chhattisgarh,2008,2,CGVP,90,10745187,4704733,37,0,37,0.0,0,0.23,0.53,14,
Chhattisgarh,2008,2,CMM,90,10745187,505313,4,0,3,0.0,0,0.34,7.17,15,
Chhattisgarh,2008,2,CPI,90,10745187,2297338,21,0,18,0.0,0,1.12,5.23,16,
Chhattisgarh,2008,2,CPI(ML)(L),90,10745187,708270,6,0,6,0.0,0,0.02,0.35,17,
Chhattisgarh,2008,2,CPM,90,10745187,994944,8,0,8,0.0,0,0.24,2.58,18,
